origin,destination,volume
0,1,104.2969808042979
0,2,99.85708531807053
0,3,514.1777168904911
0,4,205.1364253244432
0,5,289.2487849663705
0,6,507.1956765100358
0,7,783.7318484974803
0,8,520.7039642130735
0,9,1332.0391775924231
0,10,478.83465858320307
0,11,199.18846998087963
0,12,497.25380779737856
0,13,295.3594834364191
0,14,475.09679578936795
0,15,524.1860805963789
0,16,397.1262927823244
0,17,103.56166762689574
0,18,285.54713736976424
0,19,295.15099931228673
0,20,104.23974777931322
0,21,392.577513661529
0,22,306.9577448318081
0,23,103.655439941168
1,0,104.02090901782557
1,2,95.58369985081507
1,3,207.64957038789018
1,4,97.44452405284895
1,5,387.96575661055937
1,6,196.86455147705962
1,7,399.4600299145138
1,8,191.64175942257543
1,9,626.031170703401
1,10,200.94645380405836
1,11,100.19327177201687
1,12,302.3817328069769
1,13,103.00386569594617
1,14,99.54140273682684
1,15,411.38694285220583
1,16,201.52188598752298
1,18,95.44542032480838
1,19,102.62340228236427
1,21,95.78599163495946
2,0,101.76145994820685
2,1,103.69478757841641
2,3,208.48628853016868
2,4,96.8367843727123
2,5,309.5462903753703
2,6,103.34366932836234
2,7,206.79072274323613
2,8,100.88740568546596
2,9,313.6264591214396
2,10,302.4117404448943
2,11,207.66989283241563
2,12,102.87407273427631
2,13,96.17040937539045
2,14,101.97192596096787
2,15,209.64448710953204
2,16,99.05649050699358
2,21,104.37470768888113
2,22,100.11347414584797
3,0,483.6182099003964
3,1,201.01817731474813
3,2,191.33935508826463
3,4,507.71751196487816
3,5,393.5473961288362
3,6,388.1373785299162
3,7,676.3804947363665
3,8,676.2514930447405
3,9,1147.9991921195153
3,10,1373.4624942914918
3,11,575.1174114551229
3,12,584.4062038932598
3,13,523.1529464043315
3,14,485.2007531682898
3,15,832.6993726024789
3,16,501.1351812522392
3,17,96.36223524261118
3,18,200.44083403973977
3,19,290.3271536102446
3,20,190.14905108832676
3,21,414.7071075465866
3,22,480.6473106810233
3,23,198.60172655809382
4,0,203.10812956796988
4,1,97.48922112579123
4,2,101.68657662992399
4,3,511.2557046912318
4,5,193.88775666428828
4,6,202.60494229856022
4,7,511.70563719895415
4,8,775.4769805907557
4,9,1026.132247316817
4,10,497.2144954677935
4,11,198.57300903889745
4,12,198.26790732722475
4,13,99.6849079515799
4,14,197.49408924547265
4,15,498.7059034160583
4,16,190.11794200664843
4,18,98.29833427956818
4,19,98.37859650171026
4,20,97.68539137899805
4,21,209.43017058723643
4,22,104.47215912631202
5,0,311.2990979252081
5,1,389.40892665822406
5,2,294.6992178952504
5,3,383.6418634261079
5,4,190.53827623425406
5,6,388.5468797963458
5,7,764.7439270731701
5,8,419.00944911233296
5,9,810.9831966352607
5,10,382.1923191053739
5,11,195.85214236380665
5,12,209.81192511443035
5,13,95.0981731393214
5,14,200.93301360732565
5,15,862.7851250161164
5,16,499.6413360275898
5,17,101.84446364418014
5,18,190.94678997195294
5,19,297.0761873912846
5,20,101.81309766203704
5,21,194.0696840065713
5,22,98.71124823178667
5,23,98.49941964904174
6,0,523.7562977326176
6,1,208.74672960101682
6,2,96.58546527994494
6,3,385.9995678317759
6,4,196.45839641810946
6,5,380.19654256097573
6,7,954.229401362095
6,8,592.857276708572
6,9,1899.516615443207
6,10,481.6694597629998
6,11,677.0082715604362
6,12,413.107300478208
6,13,195.60849241955134
6,14,478.49862164933694
6,15,1455.966353315394
6,16,987.9647140393265
6,17,208.21974542937306
6,18,412.6618506692886
6,19,475.23732566323736
6,20,209.53032145205523
6,21,480.3091929963571
6,22,207.97070011052799
6,23,102.81257568195727
7,0,815.5488985811442
7,1,387.9438629198884
7,2,192.29536699347713
7,3,727.5227057966346
7,4,489.9539886633168
7,5,770.2360837561287
7,6,1001.708341874612
7,8,799.0733777672829
7,9,1562.544322331108
7,10,795.514364290919
7,11,586.8648286232295
7,12,596.3207074559783
7,13,383.6291310349353
7,14,607.0144702375153
7,15,2166.4334006562294
7,16,1433.217258988705
7,17,311.59740184603913
7,18,680.9439733492555
7,19,914.1376424226723
7,20,401.36502762251655
7,21,519.3738506519427
7,22,310.2263445486624
7,23,205.83688923428446
8,0,489.392480835844
8,1,196.95286553647847
8,2,103.33905294515561
8,3,710.6803132497432
8,4,786.8828318485614
8,5,413.382331501069
8,6,593.0886467970142
8,7,818.1187577881385
8,9,2668.4327368458553
8,10,1434.4391695060883
8,11,603.2056098622662
8,12,582.9752341405541
8,13,616.6861998774153
8,14,856.8527018162251
8,15,1387.0655417119426
8,16,886.0619612172227
8,17,192.87392462872782
8,18,383.8186776313965
8,19,572.2740647613117
8,20,288.6930576835421
8,21,700.9808166390534
8,22,483.4336228318946
8,23,194.08839849695246
9,0,1304.5920590881094
9,1,583.2867794046882
9,2,293.7857993465374
9,3,1140.5445008496638
9,4,972.3410655971946
9,5,819.9860915901966
9,6,1970.672402648839
9,7,1550.1980826137133
9,8,2862.3664643778498
9,10,3931.2704149161573
9,11,1951.0195866825698
9,12,1931.2267134369931
9,13,2186.7774232863653
9,14,4085.706556541915
9,15,4312.963798234958
9,16,3927.7687218102838
9,17,713.9974499306101
9,18,1869.447931115708
9,19,2527.8750022871504
9,20,1159.9078383993249
9,21,2717.2164415629395
9,22,1838.1660692968057
9,23,822.6849010483724
10,0,486.43737271361795
10,1,195.8890716203498
10,2,306.1069742582608
10,3,1489.1362559107088
10,4,508.624494270368
10,5,397.82020526900317
10,6,483.89888414917715
10,7,828.7124627833666
10,8,1467.7962313667424
10,9,4078.699354370676
10,11,1338.965680235161
10,12,1019.4752911401308
10,13,1619.828513078703
10,14,1365.8225446978274
10,15,1382.2445619867397
10,16,1043.3991529925722
10,17,101.32303080407277
10,18,397.16137416083694
10,19,575.2511938932988
10,20,402.6945379450778
10,21,1154.7488641869397
10,22,1241.36692607714
10,23,600.1393394194074
11,0,201.54060238301614
11,1,99.91891842508782
11,2,191.98734534705804
11,3,592.7329271017096
11,4,201.3025646102122
11,5,209.2246875850191
11,6,676.2076722651444
11,7,620.6572223237446
11,8,580.5327446688041
11,9,1948.4528567443822
11,10,1389.7623126370636
11,12,1333.869701504281
11,13,668.6052303263542
11,14,715.3565966898242
11,15,724.3510207943581
11,16,608.0396442487892
11,17,193.54119275878702
11,18,308.9026895101245
11,19,414.7543554910895
11,20,292.47382565345504
11,21,715.3024234538295
11,22,712.1840286025125
11,23,508.4702768177669
12,0,497.57210667954575
12,1,297.5313397215748
12,2,102.861179170262
12,3,623.4700877772561
12,4,205.57145041603982
12,5,209.95915088165415
12,6,390.7317860109864
12,7,601.4225639206943
12,8,619.990303701364
12,9,1833.161923127242
12,10,953.3689596773668
12,11,1297.3245517240484
12,13,617.4406556921392
12,14,699.3741958089605
12,15,602.2680081024769
12,16,494.94036089626496
12,17,97.4789561560272
12,18,287.70693678856804
12,19,570.2701662740392
12,20,586.7851883945591
12,21,1324.4666923872232
12,22,831.4118791070355
12,23,789.2315932307608
13,0,295.146398085956
13,1,98.18244941675
13,2,95.90548344675808
13,3,497.3914122641644
13,4,97.44700960422489
13,5,97.13589481169392
13,6,190.37264391721595
13,7,381.12097586300536
13,8,591.9573833426854
13,9,2081.284399176772
13,10,1651.2541832719676
13,11,722.4620366755858
13,12,614.4352983547022
13,14,1305.5903404027526
13,15,722.7591260840342
13,16,710.5224140729848
13,17,96.69615888426436
13,18,301.98949490841306
13,19,479.9880004389639
13,20,381.83429503887044
13,21,1202.332812247974
13,22,1137.2102520718458
13,23,400.6307391583462
14,0,504.1823958043985
14,1,95.08342681139582
14,2,103.39988620085478
14,3,493.38740926155236
14,4,199.6880322489768
14,5,192.7939094701029
14,6,495.8958515763333
14,7,602.1098160902687
14,8,1026.149537855525
14,9,4049.957463047507
14,10,1436.265961705872
14,11,714.0754669075633
14,12,734.902436108491
14,13,1363.0337455477927
14,15,1157.933677070427
14,16,1529.6081431584523
14,17,204.27591450055735
14,18,763.914045798592
14,19,1117.810223217523
14,20,818.306029081317
14,21,2611.28638024257
14,22,1038.7978817537337
14,23,401.021312991287
15,0,482.44899546287235
15,1,389.43438332122196
15,2,192.23421984841798
15,3,777.8829639588015
15,4,522.893477335388
15,5,924.2751068232993
15,6,1373.466831138187
15,7,2225.0902610601543
15,8,1348.985269348901
15,9,4546.375161716012
15,10,1413.1428200819835
15,11,725.709091741732
15,12,600.6557692695291
15,13,734.9657769966586
15,14,1196.490873716075
15,16,2683.4619231048596
15,17,512.035858461932
15,18,1245.6278242324822
15,19,1673.5999105051292
15,20,591.3070050869375
15,21,1143.4119589444463
15,22,479.85598147844655
15,23,305.4718572759953
16,0,404.75241639299367
16,1,194.28499856599154
16,2,101.09254834201589
16,3,504.8299739241163
16,4,191.52199960781235
16,5,522.459430203546
16,6,954.8759803400671
16,7,1456.4241475173437
16,8,878.0325441478301
16,9,3713.9952434678535
16,10,1012.2977108138458
16,11,579.0041764055773
16,12,522.2802626802039
16,13,727.1863094491669
16,14,1557.217388902994
16,15,2856.9227734136384
16,17,609.4026141195299
16,18,1617.1799573903202
16,19,1660.3729676698674
16,20,583.0437133065453
16,21,1680.087066655493
16,22,603.2666551140246
16,23,305.102134389837
17,0,99.37378267967141
17,3,100.75527013587507
17,5,103.73346913120078
17,6,190.35820758924794
17,7,302.89301461358616
17,8,199.36073645893424
17,9,703.1910834653108
17,10,200.7358947226333
17,11,203.0169026379867
17,12,104.91683099484912
17,13,95.33470571682805
17,14,206.50469052054694
17,15,511.1671650456033
17,16,570.9490171630159
17,18,290.60249793927284
17,19,397.2395751272807
17,20,98.58559807421952
17,21,292.494110116712
17,22,100.85102452023243
18,0,305.3751253609392
18,1,97.91176707182213
18,3,203.23141756610664
18,4,101.56158042644306
18,5,200.1599595674997
18,6,408.26926486128275
18,7,734.7474197349925
18,8,416.4964210864789
18,9,1853.9609850822
18,10,404.77559233566006
18,11,285.81788932848633
18,12,296.05833727482315
18,13,288.8688182751409
18,14,816.4472606401698
18,15,1356.4603403135004
18,16,1748.1442906519874
18,17,290.3069767633011
18,19,1186.0672810038895
18,20,410.8726144809557
18,21,1143.0252824258268
18,22,301.1263537136356
18,23,101.75511765893144
19,0,300.32638181590016
19,1,101.87708381852806
19,3,312.6322446072784
19,4,98.16666516241881
19,5,289.7028091393044
19,6,499.58799176524394
19,7,855.961318268196
19,8,604.7704200388094
19,9,2452.5769799093932
19,10,608.7005042426666
19,11,514.3466792095926
19,12,588.8090857699202
19,13,506.8318667533576
19,14,1135.3701418573623
19,15,1620.8587631226096
19,16,1681.4290664957202
19,17,392.1623806526096
19,18,1149.2859517189909
19,20,1170.9951778924583
19,21,2500.497805832148
19,22,676.9869939247178
19,23,399.00060704763774
20,0,99.1909191123113
20,3,208.25476417525417
20,4,101.02464363494848
20,5,100.53792876510705
20,6,190.798161493231
20,7,414.97151891098696
20,8,299.36519488064937
20,9,1143.8624854724249
20,10,402.65158592940725
20,11,295.3935867798114
20,12,620.5049836792805
20,13,411.33289771111674
20,14,817.6057263362903
20,15,621.7995294085574
20,16,601.873517611574
20,17,98.56318206940354
20,18,398.68888104863674
20,19,1186.645309842108
20,21,1754.5237613376826
20,22,698.4701350042637
20,23,484.360638994867
21,0,402.1132158221658
21,1,96.79966685069033
21,2,104.18352121941012
21,3,390.99801212062596
21,4,198.82773063343316
21,5,192.57329552310364
21,6,523.9274969221347
21,7,491.3059613191502
21,8,692.7920680999855
21,9,2566.8029884507364
21,10,1120.0204238079873
21,11,726.5663600122161
21,12,1330.7526111329612
21,13,1185.0223317347045
21,14,2641.409703852225
21,15,1140.15568314407
21,16,1649.8311052813247
21,17,308.7934593074458
21,18,1251.2467299112814
21,19,2428.9339948749684
21,20,1819.153400993119
21,22,2191.894820148756
21,23,1060.5972891601994
22,0,306.4382782281582
22,2,97.70930193619262
22,3,484.27759374161167
22,4,95.02671317484953
22,5,102.99350762713937
22,6,208.46447842633717
22,7,303.31768553073454
22,8,511.1712175364909
22,9,1733.0951550640273
22,10,1266.9729595486149
22,11,688.51808095714
22,12,760.1034826623925
22,13,1131.7623351546642
22,14,970.0140243969417
22,15,502.61718199525495
22,16,571.2979820814204
22,17,104.98443110341469
22,18,314.74289049455155
22,19,727.3554822957828
22,20,733.4169304661182
22,21,2026.665724671167
22,23,706.364795366347
23,0,104.67258740496794
23,3,195.05498114292257
23,5,99.98905880171623
23,6,101.39333765581964
23,7,201.45337974160847
23,8,199.31606264869086
23,9,830.15417930378
23,10,627.5590857194596
23,11,479.0453990670653
23,12,721.5111820417453
23,13,410.3240978322133
23,14,414.19879965078667
23,15,310.786676358047
23,16,292.160570839117
23,18,101.02812714926483
23,19,402.78139580926967
23,20,502.4418699338421
23,21,1141.8093110744246
23,22,689.8912443294803
