origin,destination,volume
0,1,96.3067077337683
0,2,104.37475912589098
0,3,498.79473673884166
0,4,198.27174499965247
0,5,311.6755506785638
0,6,516.5238956680465
0,7,820.7874864825171
0,8,483.91957059181095
0,9,1276.766921126651
0,10,499.4489812135059
0,11,193.81835865287965
0,12,496.4211252190872
0,13,313.1608450756984
0,14,483.0155977300351
0,15,494.47393649440926
0,16,407.03921623807577
0,17,95.85525820323242
0,18,291.0351579792418
0,19,303.5321161943899
0,20,95.12953304897675
0,21,406.89560805564247
0,22,287.6455711077606
0,23,100.3302523875266
1,0,101.58448999426521
1,2,95.80569775580815
1,3,199.47189786887068
1,4,104.6216500495282
1,5,416.9281200150117
1,6,205.313821649062
1,7,380.9548620422734
1,8,205.53357613508445
1,9,591.5691770276798
1,10,204.0888283319432
1,11,99.0094129357875
1,12,294.8879329218344
1,13,103.65057121611648
1,14,98.32215584981083
1,15,401.42272556780523
1,16,209.93624561809816
1,18,102.5693743908432
1,19,104.56903577952863
1,21,96.59120117672279
2,0,96.77338747646132
2,1,98.8604951614259
2,3,196.48634598255933
2,4,96.0483200292995
2,5,298.93807332760315
2,6,98.79716731538568
2,7,201.58581614022415
2,8,100.1933049692608
2,9,285.6469488144169
2,10,294.6101716094961
2,11,190.49780730620648
2,12,95.08151885504562
2,13,99.35067488214419
2,14,103.60862340685455
2,15,205.91734590314766
2,16,104.15957683511567
2,21,95.66491297841591
2,22,104.87542806545372
3,0,508.9140272631817
3,1,207.02881382406116
3,2,198.93163231872896
3,4,510.9963544419932
3,5,400.46089201358626
3,6,397.15827002363966
3,7,698.4342206793349
3,8,720.5786716649225
3,9,1210.0371243433694
3,10,1419.3678023028976
3,11,570.3473246956444
3,12,624.116121275957
3,13,483.0259376357623
3,14,522.036029474874
3,15,793.8246626957523
3,16,492.07718488346796
3,17,99.76764553771635
3,18,193.82555208106817
3,19,302.0621339416496
3,20,199.63162819718195
3,21,394.04656183876546
3,22,507.5838094460633
3,23,201.9800351828432
4,0,200.5320010739402
4,1,98.42611959809201
4,2,96.5795904979683
4,3,507.9133106727218
4,5,203.74365255190062
4,6,201.2517624827097
4,7,501.86181428957264
4,8,829.7863078799555
4,9,1027.585428952551
4,10,478.12684327954247
4,11,202.8145808186658
4,12,208.96695263648454
4,13,104.22472546791708
4,14,207.75145718327838
4,15,517.0783749206681
4,16,199.10488152164956
4,18,101.62732266165622
4,19,99.32696660135001
4,20,97.1509190818683
4,21,191.17123771488275
4,22,97.42495634384183
5,0,296.981673398326
5,1,415.5764823048716
5,2,289.90016962205317
5,3,385.5051101697184
5,4,205.30910972575725
5,6,418.04612505565075
5,7,800.060813368038
5,8,389.1724719603774
5,9,781.1218405598105
5,10,401.6911735607631
5,11,207.9635402301908
5,12,197.3352895373269
5,13,99.17270497722805
5,14,207.91152738091748
5,15,904.6758222856346
5,16,502.461605854994
5,17,100.10153868652569
5,18,193.7699233827054
5,19,303.16581654911647
5,20,104.15762918540975
5,21,193.40007054526993
5,22,103.27628248588098
5,23,104.56192956058747
6,0,513.2721647503115
6,1,194.82577912596798
6,2,104.84398455159847
6,3,410.3043625851269
6,4,205.99161971096555
6,5,385.4476413654918
6,7,997.4735736936464
6,8,592.7312117826915
6,9,1896.8783792769507
6,10,511.03806946817264
6,11,732.4093752826149
6,12,399.40657701626736
6,13,198.78717650318575
6,14,513.5002989395487
6,15,1371.2492894791822
6,16,998.9133799626792
6,17,191.0217020291999
6,18,396.29242315878497
6,19,478.1435878536279
6,20,197.88779925760554
6,21,517.9092345221269
6,22,203.03786788115445
6,23,103.97464150722571
7,0,786.2431412732342
7,1,395.29437384772075
7,2,199.55966730638042
7,3,682.7173795453982
7,4,513.9847607275505
7,5,823.9176718528781
7,6,1025.6394931467516
7,8,838.2773723608447
7,9,1675.5574345319008
7,10,796.8292065570898
7,11,571.2098827709557
7,12,594.396193050799
7,13,394.7073925696351
7,14,621.629736791593
7,15,2148.366213184381
7,16,1394.2703545375487
7,17,309.7251191924993
7,18,718.1970335256411
7,19,855.2890297934332
7,20,390.4343070934954
7,21,505.302311280589
7,22,314.2436818765254
7,23,204.9481241807688
8,0,492.2790307340324
8,1,204.59442560656572
8,2,99.2626547284868
8,3,719.0426716164454
8,4,837.5567766233019
8,5,393.7581409431787
8,6,594.79405857753
8,7,802.5081766366304
8,9,2719.7375877834365
8,10,1462.79546946492
8,11,626.0566465999889
8,12,575.0629301455992
8,13,571.8073167890267
