origin,destination,volume
0,1,100.72469796104772
0,2,97.8836363312858
0,3,499.5679369073724
0,4,191.5712598158888
0,5,303.23325985886277
0,6,508.67643208966973
0,7,781.9955723193722
0,8,491.84248082728203
0,9,1270.935983641921
0,10,519.3956650354711
0,11,192.8609083368777
0,12,475.6177450379037
0,13,295.2645819573112
0,14,515.4599053378275
0,15,476.435354059034
0,16,416.6202951169257
0,17,102.73968544620354
0,18,290.0001960719756
0,19,311.99153332619363
0,20,101.8928764607892
0,21,409.11753934324474
0,22,287.25132734124696
0,23,103.69629715369975
1,0,97.7179905148735
1,2,99.64481405854747
1,3,198.60494036379123
1,4,98.45668668292103
1,5,386.71872545757935
1,6,191.7650629391987
1,7,415.22504027068663
1,8,203.68791037862005
1,9,628.2648776257982
1,10,190.6259051982359
1,11,102.2994365171586
1,12,301.5008859731109
1,13,99.35811936063372
1,14,101.13518480284083
1,15,404.73023796180365
1,16,200.06176845026823
1,18,103.03397939834116
1,19,101.43657798682939
1,21,100.79961009003928
2,0,104.59044551393717
2,1,99.04291482808388
2,3,203.5095851412355
2,4,100.01873471293558
2,5,288.106372052813
2,6,102.2059404462951
2,7,202.39766768461655
2,8,97.37215353200743
2,9,302.2500138891208
2,10,295.2471211891986
2,11,191.08986508241355
2,12,102.90667995335072
2,13,98.23942468036691
2,14,95.22649886766074
2,15,207.4369601161663
2,16,96.65771190573011
2,21,103.88477810177706
2,22,103.15583582706664
3,0,505.9311460118132
3,1,192.8023236665576
3,2,193.4150954881713
3,4,517.8918178416891
3,5,405.6432960140184
3,6,401.92806212162486
3,7,727.7449345377917
3,8,703.1456735530822
3,9,1155.9673533061075
3,10,1347.5570589620672
3,11,609.0087062876671
3,12,588.4864277383018
3,13,497.014188125603
3,14,512.7691223999055
3,15,839.8658804019684
3,16,493.83163562429246
3,17,95.81834893947779
3,18,206.91138699083734
3,19,308.03777690825893
3,20,206.75742846166614
3,21,398.4849113788136
3,22,504.3961891821036
3,23,207.2934281768773
4,0,197.2408164263305
4,1,99.47873648054217
4,2,95.71704122901347
4,3,478.4112053981102
4,5,195.72754498243785
4,6,204.90635933029878
4,7,521.1056665749257
4,8,834.9276448047965
4,9,1025.8789456368663
4,10,509.588448705386
4,11,207.81758229451887
4,12,209.77544970158655
4,13,95.6600970493169
4,14,192.13140228213177
4,15,494.07698037745854
4,16,200.12062019170872
4,18,104.8358244204316
4,19,101.13581280400919
4,20,104.94034672626033
4,21,200.06806102842796
4,22,96.725517083513
