origin,destination,volume
0,1,100.23564766008124
0,2,99.79318412828823
0,3,503.77848356771324
0,4,201.48005200670403
0,5,305.86095184290434
0,6,506.56409430465976
0,7,784.8933023936634
0,8,494.8220276819569
0,9,1279.0425844053332
0,10,493.84987064429635
0,11,196.44786684773578
0,12,493.89510388565816
0,13,300.47237855493347
0,14,500.25115611840675
0,15,506.309126948282
0,16,393.0693907378134
0,17,101.77766496325206
0,18,297.7456613683394
0,19,303.832389125811
0,20,101.75251786659467
0,21,404.3461602030761
0,22,299.1177472170369
0,23,100.06835771933824
1,0,99.06157484892984
1,2,101.31982718347037
1,3,200.26694915139896
1,4,100.0363144644945
1,5,395.97935624359246
1,6,203.67609951080001
1,7,396.7025468029822
1,8,203.45048693801823
1,9,610.926090522746
1,10,198.48014949098535
1,11,101.55671488913103
1,12,298.84733263125435
1,13,101.85952369074298
1,14,100.9848678148771
1,15,402.4111641768247
1,16,197.93171372380124
1,18,99.94846992878715
1,19,100.45938430772385
1,21,101.16053043422329
2,0,98.34900105764875
2,1,98.38872011976706
2,3,203.96525920252745
2,4,101.40066209738157
2,5,303.17615143579405
2,6,98.44378358581915
2,7,201.98808349428225
2,8,100.54374714883537
2,9,297.4575778331133
2,10,302.9464816290425
2,11,199.6518718857345
2,12,100.27795747614114
2,13,101.98852300326698
2,14,101.71217193320001
2,15,199.34616563115412
2,16,98.81098452028967
2,21,100.42824173695865
2,22,100.34235696753953
3,0,494.7734936433566
3,1,201.10155405482953
3,2,199.77871800168862
3,4,498.4561110832883
3,5,402.6539005537226
3,6,395.59590384085584
3,7,690.6992815663499
3,8,712.5059689596978
3,9,1178.7542427776164
3,10,1393.0492602690424
3,11,599.4030046046023
3,12,605.3837210639668
3,13,506.3848215444513
3,14,497.5212953084909
3,15,809.1555003089766
3,16,500.4762875357588
3,17,101.24813183460721
3,18,202.86917947022087
3,19,299.7241873829709
3,20,198.02298150090414
3,21,407.3548082775108
3,22,493.527345116542
3,23,199.94423185239646
4,0,200.52577553381605
4,1,99.83359648312981
4,2,101.9166253980217
4,3,494.62471894064066
4,5,197.368636581946
4,6,201.0344283821785
4,7,492.40313883809176
4,8,796.7754113323908
4,9,1006.9866193437507
4,10,504.78443492692213
4,11,202.40627521989614
4,12,203.62161094704234
4,13,98.31255087168628
4,14,201.26269596927466
4,15,496.65090802778985
