origin,destination,volume
0,1,98.49608091531043
0,2,95.07200887732785
0,3,508.6312839331604
0,4,192.2281255915562
0,5,292.8967662853043
0,6,517.4894570307434
0,7,783.6703697611362
0,8,506.6956662528226
0,9,1283.1099401044944
0,10,489.3626756917178
0,11,206.07788276698722
0,12,522.1514068995789
0,13,300.8142069444537
0,14,517.3782235514846
0,15,493.95424581015374
0,16,410.9145666253423
0,17,102.58979032646474
0,18,304.08517490267064
0,19,293.07532750568276
0,20,95.57159470927166
0,21,399.15259006259544
0,22,302.17382931388056
0,23,99.10189391457568
1,0,95.73091236361748
1,2,97.76293498938941
1,3,193.25527510151062
1,4,101.92012421673087
1,5,416.7366094978315
1,6,203.40844519750627
1,7,389.8075588902058
1,8,199.47044158264652
1,9,628.1900539866366
1,10,192.55153028819362
1,11,101.50003516224075
1,12,299.4832906539533
1,13,95.42648920016863
1,14,98.47681443465348
1,15,409.47915093392436
1,16,192.31125358552327
1,18,104.94388344925373
1,19,95.44591753926235
1,21,96.07067968503242
2,0,104.21762763263136
2,1,95.6219051507305
2,3,195.5681799372401
2,4,100.58467154985644
2,5,291.15057001506887
2,6,98.19204782242088
2,7,207.96245662591866
2,8,99.63723209516175
2,9,290.1932137382753
2,10,307.777244917422
2,11,202.02365205134
2,12,95.33743924610839
2,13,96.60450701359797
2,14,98.70476498849749
2,15,201.0048279282155
2,16,103.11673677034237
2,21,102.24792750085616
2,22,102.46482096147915
3,0,517.2339860323136
3,1,206.93482783042145
3,2,193.4534218350282
3,4,522.50789811558
3,5,380.1809252253422
3,6,385.07072375337395
3,7,710.8677583681344
3,8,704.4031678908848
3,9,1253.659532766458
3,10,1379.3949736956495
3,11,591.0202197184784
3,12,570.5130144808732
3,13,517.2888900952717
3,14,498.383152414427
3,15,803.2249087383482
3,16,505.93668513856835
3,17,97.90020608819728
3,18,192.50128897012178
3,19,297.23783165454046
3,20,207.62416303287927
3,21,384.15231637563363
3,22,498.74149568996074
3,23,204.50500096510265
4,0,197.56790114335965
4,1,100.12454777217734
4,2,96.03055009898328
4,3,503.4820371470582
4,5,203.6081610042533
4,6,197.4584800848708
4,7,481.32072112822465
4,8,800.4472329185799
4,9,982.3772692879285
4,10,518.928393295731
4,11,193.4046574198585
4,12,194.8406337795151
