origin,destination,volume
0,1,100.36911401351765
0,2,97.94769709362775
0,3,513.1936186677299
0,4,199.53482563254786
0,5,302.48613922463454
0,6,506.8576872391044
0,7,788.9443576503148
0,8,502.1187135707963
0,9,1274.8904668992593
0,10,522.4698283367214
0,11,193.62530120415335
0,12,515.1681315263796
0,13,294.4418877315701
0,14,490.84722083007637
0,15,475.6858196637745
0,16,402.12608011656926
0,17,101.22883804433005
0,18,290.34039017371805
0,19,288.1086718862857
0,20,102.91055123234526
0,21,401.4704534158614
0,22,285.63508537134624
0,23,99.74197754353914
1,0,102.59477044864305
1,2,102.94309690635053
1,3,199.9411026182308
1,4,104.15799597530918
1,5,389.20828634215775
1,6,208.29940470179307
1,7,411.5447464503598
1,8,200.354019237523
1,9,606.0376200539192
1,10,208.51819574437567
1,11,96.72694475520191
1,12,307.96847478803903
1,13,104.72630627083497
1,14,97.7174222382414
1,15,418.95555056438764
1,16,208.46268090147043
1,18,95.19876361007486
1,19,104.15180057663476
1,21,99.56543140757654
2,0,95.10582357513991
2,1,100.23871383969522
2,3,198.59880529442083
2,4,103.66432022299644
2,5,309.5056807705286
2,6,98.0847542841806
2,7,200.1042355066309
2,8,102.37286362824219
2,9,289.2786720781083
2,10,310.9486063209048
2,11,208.12874496109436
2,12,99.99954433957576
2,13,100.95469930870608
2,14,100.50214727104208
2,15,208.8583923705146
2,16,99.17405275424673
2,21,95.53039557680417
2,22,95.5900106523071
3,0,489.5238228191376
3,1,200.0931028614982
3,2,196.6449901026644
3,4,502.30528068126847
3,5,419.69068348006766
3,6,392.675108273394
3,7,672.4060619566192
3,8,719.1026450840718
3,9,1178.0785648490037
3,10,1330.58455105624
3,11,591.4581818425335
3,12,576.3602543400995
3,13,516.2600362139376
3,14,513.1229351896072
3,15,808.3476079134211
3,16,488.0979281055529
3,17,103.66564837297041
3,18,191.4672710471687
3,19,304.8615843991282
3,20,195.09394736255084
3,21,390.4888877079209
3,22,512.9731211203526
3,23,205.94983441265757
4,0,203.20704483364923
4,1,100.22577582528824
4,2,99.94269965136608
4,3,492.8754781224414
4,5,205.41822478980203
4,6,191.2421562467993
4,7,495.0581686098652
4,8,766.7546320533762
4,9,1046.457004820873
4,10,499.0107224777432
4,11,194.72651049194107
4,12,206.2607626295924
4,13,99.13159772658555
4,14,193.22357255576222
4,15,500.63795435540646
4,16,204.7148053456353
4,18,96.24349108803275
4,19,99.10305955474476
4,20,103.88817084838426
4,21,203.08346470917638
4,22,104.8149416804673
5,0,296.53975972119235
5,1,392.250232836811
5,2,292.31943895294216
5,3,405.09452781968093
5,4,200.83258789119768
5,6,395.3854116547302
5,7,832.7121417130492
5,8,415.3261934158888
5,9,814.323174636133
5,10,392.49873816740825
5,11,206.20854918799031
5,12,202.91958338800572
5,13,96.7203202354604
5,14,192.17354484088398
5,15,864.2944545219123
5,16,502.9210009029268
5,17,96.9592591796717
5,18,198.1151037407626
5,19,295.2593991919929
5,20,100.46191716437092
5,21,197.94559723376088
5,22,101.5715761775979
5,23,99.436740294417
6,0,480.86992278911885
6,1,197.52746920720864
6,2,97.39081282614089
6,3,412.132261982131
6,4,199.24754466132123
6,5,399.71772013010906
6,7,998.3646827669044
6,8,579.1160602265604
6,9,1861.6898489274477
6,10,483.6634705947326
6,11,696.8689934845046
6,12,390.4651656972625
6,13,206.48601453272906
6,14,502.501990992792
6,15,1450.326954177169
6,16,1047.8275130230936
6,17,200.936372776438
6,18,404.7450433007664
6,19,524.0459319825104
6,20,194.59823459204136
6,21,479.38531689136323
6,22,208.10565512123782
6,23,96.55667744277308
7,0,795.5818638485705
7,1,392.94768896967344
7,2,190.88562644577627
7,3,692.9281077254658
7,4,494.98207845974514
7,5,825.3806499483993
7,6,1004.8425780110488
7,8,814.6263941039476
7,9,1555.253693344712
7,10,816.716459395703
7,11,620.1212838432242
7,12,593.2377451909714
7,13,415.05107787534337
7,14,588.5849389948202
7,15,2156.9081562223137
7,16,1426.5831917862163
7,17,301.6056050603473
7,18,677.897170963007
7,19,936.8793296520231
7,20,383.5185115844361
7,21,491.78507266645545
7,22,302.2618749268013
7,23,200.3346529569292
8,0,505.59844787001384
8,1,205.92520286173755
8,2,101.31247345633257
8,3,716.1776194970555
8,4,808.5199033205868
8,5,383.4580230952974
8,6,590.3238400093521
8,7,802.1000264116243
8,9,2739.1251787721367
8,10,1452.8999470064093
8,11,580.541838689739
8,12,605.6161525904181
8,13,623.0387959008499
8,14,861.8910192445675
8,15,1383.4002309702391
8,16,934.2499036548791
8,17,190.6267002454126
8,18,401.7650852673195
8,19,598.5902323065094
8,20,298.7005541095442
8,21,688.5050764567223
8,22,512.9483187798012
8,23,200.64524825449698
9,0,1286.2041188109645
9,1,591.8949644806406
9,2,300.43095318937276
9,3,1141.444966941215
9,4,1041.5832033165198
9,5,834.278040698068
9,6,1985.6716022024077
9,7,1527.8835813384142
9,8,2763.0124496338594
9,10,3862.8058024130182
9,11,1962.2190052556489
9,12,1848.5423018104987
9,13,2117.790230335797
9,14,3971.092210811362
9,15,4373.601116240842
9,16,4055.1074991459545
9,17,730.8656424082156
9,18,1886.1576537232397
9,19,2531.4132297881906
9,20,1192.5915251843728
9,21,2578.2950837168623
9,22,1801.5976736503371
9,23,762.7662970116747
10,0,477.38232297090025
10,1,193.82299624977486
10,2,305.03406313814384
10,3,1538.2387605947263
10,4,494.47121353156365
10,5,404.6691948764102
