origin,destination,volume
0,1,99.69910383884807
0,2,100.4493728927711
0,3,502.1574634311772
0,4,201.5631090686203
0,5,301.0042426598102
0,6,498.8669766758868
0,7,794.4532253455458
0,8,501.92887847325784
0,9,1307.9519588478727
0,10,496.7601365323581
0,11,201.1135131546757
0,12,501.32421081576103
0,13,302.98834380421516
0,14,502.64985101907143
0,15,503.03438118497024
0,16,397.75863436229844
0,17,100.50464673242843
0,18,300.91931536005785
0,19,298.5220379769928
0,20,99.33831645232675
0,21,397.04155382593353
0,22,299.0281199718149
0,23,99.46185299720008
1,0,100.12838004214748
1,2,100.24337218779922
1,3,201.78729859181112
1,4,100.98429258543389
1,5,396.0337208773494
1,6,200.1888165487831
1,7,396.53025490769693
1,8,200.8961967142152
1,9,605.5149402416399
1,10,200.759087691961
1,11,100.78697939861243
1,12,302.21849076277215
1,13,99.11430319540509
1,14,100.75731318094255
1,15,396.4101175424246
1,16,200.389140903306
1,18,99.28707661888025
1,19,100.3302207214952
1,21,99.74711688695292
2,0,99.5710439411715
2,1,100.26698671718954
2,3,199.34559536678768
2,4,100.87740191148794
2,5,300.49415449444115
2,6,99.27312778998153
2,7,199.3755817270494
2,8,100.95062540483532
2,9,298.21962312972823
2,10,300.0382872390754
2,11,198.2100210697873
2,12,99.14047739984015
2,13,99.90126457620235
2,14,99.17439527085892
2,15,198.55193300982435
2,16,99.11167005440912
2,21,99.34959245793627
2,22,100.9983844421904
3,0,502.64290265229397
3,1,201.0247695004479
3,2,198.83344892090088
3,4,503.97146813911917
3,5,399.25776684329924
3,6,402.2404133838739
3,7,700.8399577656414
3,8,697.0562881152455
3,9,1191.458552034837
3,10,1389.1367123748644
3,11,602.694260926024
3,12,603.140024176744
3,13,503.5853720668295
3,14,496.1485126756937
3,15,798.8143265004194
3,16,502.7026381705056
3,17,100.90271970054833
3,18,201.7712570389258
3,19,299.52887454680956
3,20,199.92061005672065
3,21,398.24166475326894
3,22,502.2769865973917
3,23,201.0299700686755
4,0,200.24744559891255
4,1,99.82225681500118
4,2,99.51889908329346
4,3,498.649450939771
4,5,199.55731800085596
4,6,198.86106788220386
4,7,500.5243443216297
4,8,795.7937088513228
4,9,991.1680185920922
4,10,501.934913321528
4,11,200.01383047504655
4,12,198.72737821696194
4,13,99.80559532635631
4,14,199.0654773679808
4,15,502.97899267204025
4,16,200.04576684756668
4,18,100.06198845536231
4,19,99.18421975971697
4,20,100.9234036001652
4,21,198.01417407067623
4,22,99.70569680885421
5,0,297.1629901694498
5,1,398.61417012161894
5,2,298.1377816349093
5,3,396.0042826980728
5,4,199.90987693754136
5,6,401.1536337032857
5,7,807.6224271415562
5,8,397.828912187562
