origin,destination,volume
0,1,99.53256044450765
0,2,100.60780546071335
0,3,500.0884448673496
0,4,198.95880344161841
0,5,299.093569132181
0,6,500.62544803757845
0,7,806.8273554470295
0,8,497.32456809641656
0,9,1288.1130300107493
0,10,504.2363660465575
0,11,199.5336822043657
0,12,500.6864234647611
0,13,301.5615936405469
0,14,501.826070820221
0,15,502.56185589307324
0,16,400.4830940818497
0,17,99.27224719344235
0,18,300.30672237416
0,19,302.2754132662205
0,20,99.13970799647136
0,21,399.0099024657692
0,22,300.72912976444303
0,23,100.14283165211874
1,0,99.65635934616476
1,2,99.3655948446877
1,3,198.50153054475646
1,4,99.51063787339255
1,5,397.920651643044
1,6,199.51328434298082
1,7,399.12679864924996
1,8,201.13188062381363
1,9,605.6511055356649
1,10,198.90406908144482
1,11,100.76595105647546
1,12,298.987938934298
1,13,100.98557500364949
1,14,100.38621743888609
1,15,401.7860176209389
1,16,200.72552322151518
1,18,100.64767096963716
1,19,99.7204586425373
1,21,99.85218605891372
2,0,100.80524099395998
2,1,99.7914178442032
2,3,200.3610117788363
2,4,99.5115551740679
2,5,301.0183763198669
2,6,100.5800102406112
2,7,198.40575999221952
2,8,100.47815912633249
2,9,300.5403765168512
2,10,297.57253079459844
2,11,201.09929681742074
2,12,99.77568793395339
2,13,100.73842451708504
2,14,100.38777688184214
2,15,201.33148492948553
2,16,100.86052499649946
2,21,100.66575228810902
2,22,99.55005868457188
3,0,504.81063095430767
3,1,199.80577944450113
3,2,198.0579091430281
3,4,499.3915778354018
3,5,397.6057613981762
3,6,396.7644476623701
3,7,697.5659760487249
3,8,704.4416274973036
3,9,1189.1190338419954
3,10,1408.7345968691152
3,11,594.5874522915296
3,12,594.8742786421426
3,13,502.50520013405406
3,14,495.78299107324807
3,15,794.5202936662424
3,16,496.66097027641547
3,17,100.6816286339042
3,18,201.90818642352951
3,19,299.8384509058502
3,20,198.85984664455606
3,21,402.3723089225327
3,22,499.49932613922977
3,23,199.13359075431637
4,0,201.3503426951524
4,1,100.27052498934681
4,2,100.43887866423331
4,3,496.75773383211515
4,5,201.58205794971528
4,6,199.48226270722523
4,7,504.2780283363635
4,8,801.4415618638421
4,9,994.7404991559158
4,10,501.58311092517926
4,11,201.37606735772192
4,12,200.51393524963152
4,13,100.66631762772327
4,14,201.90461181396785
4,15,503.1016102552879
4,16,200.26554075474246
4,18,99.1441000668301
4,19,100.01990585364086
4,20,99.87584940062303
4,21,201.4103696368494
4,22,99.3709469720938
5,0,299.68778142133976
5,1,396.45964768514415
5,2,297.745733961395
5,3,396.74322577339535
5,4,201.90302483630344
5,6,403.99902187833874
5,7,802.558010684619
5,8,402.63788075370684
5,9,800.4428895921828
5,10,400.8282516573254
5,11,198.46367385337277
5,12,201.64854794800874
5,13,99.0852197062774
5,14,199.62506124216486
5,15,904.259080483766
5,16,499.7288137746984
5,17,100.32488252720565
5,18,198.12129408300981
5,19,298.10357318897627
5,20,99.78727196276033
5,21,200.6675236333718
5,22,100.00430776573093
5,23,99.69947123611301
6,0,502.8709287969313
6,1,201.21384720952858
6,2,100.35209205962114
6,3,396.63861253379804
6,4,200.26039031725063
6,5,403.0971415950056
6,7,1009.8917835836183
6,8,599.1468341052648
6,9,1901.0272089810917
6,10,500.82628505094874
6,11,699.8134746514631
6,12,403.6421675657795
6,13,199.0378509016164
6,14,496.8881010008144
6,15,1407.8049217570554
6,16,999.7582181569904
6,17,200.75685701996284
6,18,403.24444921878484
6,19,496.9985391107174
6,20,200.7689805835358
6,21,502.60438712484324
6,22,198.63976561866215
6,23,100.62269635790403
7,0,800.2736797298862
7,1,399.23963838557586
7,2,199.69351480943664
7,3,694.2492200875505
7,4,501.97021593603665
7,5,800.6484458409172
7,6,1001.9202468181904
7,8,798.1143000364435
7,9,1606.3788276513715
7,10,798.4458724276636
7,11,600.6188421444172
7,12,602.7213589615986
7,13,399.1172398083191
7,14,595.861615886824
7,15,2200.5849470676703
7,16,1411.3893769260403
7,17,300.6590486591485
7,18,695.1471377904662
7,19,902.2849182343267
7,20,398.12792898392877
7,21,503.40200861232677
7,22,301.11853766948104
7,23,200.01327670386232
8,0,503.8845912601428
8,1,200.6656329069148
8,2,100.71659357598787
8,3,695.8902571763939
8,4,797.8793790843982
8,5,397.1467208553469
8,6,596.5185011281741
8,7,803.6121923798328
8,9,2807.5290145415966
8,10,1397.552931076189
8,11,599.0423809013203
8,12,601.0646273462038
8,13,601.6241504175314
8,14,897.7802836542915
8,15,1413.2953743482785
8,16,897.3718123073937
8,17,200.246465316023
8,18,400.70092981958334
8,19,598.2066398651504
8,20,297.11937029587176
8,21,694.7065881834725
8,22,496.1922907197375
8,23,199.61566601293032
9,0,1300.008588445834
9,1,599.9486063319871
9,2,299.42190921580686
9,3,1207.979916459692
9,4,994.4912814036401
9,5,807.210270789209
9,6,1914.1535485865634
9,7,1598.456243242922
9,8,2818.0624547997622
9,10,4004.2524036673813
9,11,2000.920197332381
9,12,1885.1066771339922
9,13,2088.7247294403173
9,14,4016.355106982836
9,15,4394.38201711448
9,16,3865.1537311928746
9,17,703.2912854613558
9,18,1802.6795906656037
9,19,2523.833510254446
9,20,1191.7732125265914
9,21,2616.610030869884
9,22,1793.0296215540657
9,23,804.1555928427389
10,0,504.53031966673956
10,1,200.87345478739454
10,2,299.7253803353207
10,3,1492.2455896409006
10,4,504.59460521182297
10,5,396.55304229777573
10,6,499.0492874516717
10,7,802.9057296840765
10,8,1408.054932159949
10,9,3921.7441510934023
10,11,1412.9390085316095
10,12,996.9050866150037
10,13,1587.699087978593
10,14,1412.6369534994112
10,15,1403.0834630527524
10,16,1001.5915779220628
10,17,100.60669993348603
10,18,402.32534762864213
10,19,595.0348274596236
10,20,403.97571750064446
10,21,1106.920481242328
10,22,1294.8181352399122
10,23,594.7935797664137
11,0,201.22490428824494
11,1,99.18104621855423
11,2,199.79917910737652
11,3,598.1308427238721
11,4,201.84885852303162
11,5,198.81240212117564
11,6,697.6026943027634
11,7,603.3256198648633
11,8,605.6306900741006
11,9,1993.2146338319562
11,10,1401.6116486114388
11,12,1298.4903681269282
11,13,699.125009596019
11,14,704.6857816703226
11,15,698.7914974842574
11,16,599.7184468602173
11,17,201.520450285717
11,18,301.56057851046705
11,19,402.75960329920946
11,20,301.7874279518669
11,21,694.3886000589847
11,22,694.8382384029702
11,23,498.08220151971483
12,0,498.01197295821845
12,1,297.3942831423129
12,2,100.70603771752795
12,3,602.7764104333617
12,4,198.75686561739403
12,5,201.8572447181937
12,6,399.58532790571354
12,7,603.0842178986686
12,8,604.5925646034038
12,9,1906.805064102941
12,10,1000.3503182787292
12,11,1288.53538843403
12,13,594.9124024094092
12,14,696.5733906771386
12,15,595.182313501708
12,16,501.64809056289414
12,17,99.42445968267751
12,18,299.77009257670295
12,19,598.567316605117
12,20,598.4534277643006
12,21,1299.7422093509838
12,22,806.6300806175365
12,23,805.2887241495682
13,0,297.6872158504688
13,1,99.55719316440003
13,2,99.06011959316889
13,3,495.765192508823
13,4,100.5998116217705
13,5,100.8129041229124
13,6,199.1049231912968
