origin,destination,volume
0,1,100.3708190204909
0,2,99.96386901383224
0,3,498.2636303548322
0,4,198.7617013606799
0,5,297.2000034718537
0,6,496.1773176430885
0,7,797.7790901689104
0,8,503.59175913186294
0,9,1307.083945703576
0,10,502.37093080031104
0,11,198.02374426644064
0,12,503.19338316441866
0,13,299.56672453606694
0,14,498.0659216000995
0,15,496.60451843660695
0,16,397.78920043143967
0,17,99.24618885247111
0,18,301.8733985774266
0,19,301.70945777401124
0,20,100.52165170002661
0,21,400.19243090658466
0,22,299.62690871641934
0,23,99.10746496435453
1,0,100.41568342688178
1,2,100.32086008456477
1,3,200.53127970185537
1,4,99.98801504679088
1,5,398.8033851340456
1,6,201.28926609570533
1,7,400.7690320273503
1,8,200.4533751063172
1,9,604.4633060516292
1,10,198.89838122878243
1,11,99.32492198978385
1,12,299.95764493609124
1,13,99.36695476654039
1,14,100.20491234493886
1,15,400.1192200147279
1,16,199.69816189311794
1,18,100.95464474149583
1,19,99.61449867076317
1,21,100.84145262984912
2,0,99.36459174033692
2,1,99.6677890491655
2,3,199.3470798238119
2,4,99.44854523532241
2,5,298.0212312332326
2,6,100.90585034638637
2,7,201.280498593054
2,8,99.63116368300095
2,9,297.5255687386278
2,10,302.29473623884945
2,11,198.45481179793342
2,12,100.64587585307876
2,13,100.35250750729527
2,14,100.96751282497291
2,15,199.20417571517822
2,16,100.67334797216579
2,21,99.81368768223334
2,22,99.24955980938907
3,0,503.53750684183154
3,1,201.70938312128945
3,2,199.8506887975665
3,4,504.4188913130777
3,5,401.6896619372945
3,6,401.7660338805296
3,7,704.8635585492707
3,8,706.4859546752458
3,9,1197.4734912016966
3,10,1408.4902871924332
3,11,600.3320954678567
3,12,596.1761368951942
3,13,495.21014173157
3,14,504.5130347158513
3,15,805.1067246020441
3,16,503.08029268408086
3,17,99.09947899284273
3,18,198.29249131423165
3,19,298.6543786009714
3,20,200.8487848593048
3,21,396.08330002199347
3,22,496.5960962282237
3,23,199.95151825905225
4,0,201.812468296405
4,1,99.86868177665912
4,2,99.57485748936263
4,3,500.06642273935466
4,5,199.88047033812038
4,6,200.8750966104162
4,7,500.11702744749607
4,8,804.6292397258364
4,9,1009.2340879274267
4,10,497.0201476673621
4,11,200.52357345277815
4,12,201.95955303253447
4,13,100.94996802867975
4,14,200.24623546856978
4,15,503.37428574731314
4,16,201.4360164681554
4,18,99.55247046105424
4,19,100.01029151752081
4,20,99.07643004279862
4,21,201.8655855442835
4,22,100.85541379009003
5,0,297.1386413632528
5,1,403.0042630163267
5,2,299.07024343098766
5,3,397.68020102537304
5,4,198.1542204724122
5,6,398.8029840760859
5,7,802.3235576629992
5,8,397.1420522179338
5,9,792.7373261776287
5,10,398.2828471508504
5,11,201.3475327313638
5,12,200.90362571120644
5,13,100.7188035847789
5,14,198.894568276695
