origin,destination,volume
0,1,99.47507994449376
0,2,100.99233182314818
0,3,504.1515737738517
0,4,201.02101582062986
0,5,302.3369621109342
0,6,501.1535951900129
0,7,800.4283250753508
0,8,497.9522808879634
0,9,1288.5560276952028
0,10,500.35500753659113
0,11,201.39213804969253
0,12,499.02383753178225
0,13,302.3109575596674
0,14,499.35903839060387
0,15,498.0997647112466
0,16,397.7765738961905
0,17,100.07655013440979
0,18,301.94854793922997
0,19,299.70629145965387
0,20,100.82290803056975
0,21,397.17160578517365
0,22,298.54537552539796
0,23,100.65285356727651
1,0,99.51791085017585
1,2,99.8913134635842
1,3,201.48578434431576
1,4,99.42979150575272
1,5,400.14834193790534
1,6,199.38654388048082
1,7,398.0664086843822
1,8,200.82654072944766
1,9,605.9647046648789
1,10,199.22099042431248
1,11,100.47106947726698
1,12,299.47662815318904
1,13,99.1090514830859
1,14,99.3043242850501
1,15,400.1049194553968
1,16,201.47178146302758
1,18,100.37569041465166
1,19,100.42745131858408
1,21,99.87211466809913
2,0,100.87265625969076
2,1,99.91698613693669
2,3,198.62889585257665
2,4,100.50510768106003
2,5,302.0859820658628
2,6,100.7199158488309
2,7,198.34728758297473
2,8,100.02015927966359
2,9,297.40163343640836
2,10,301.0908687342543
2,11,198.0129584476473
2,12,99.52469836512628
2,13,100.7572637835184
2,14,99.33609639426264
2,15,200.35505706418863
2,16,99.33550095807443
2,21,100.8059912055401
2,22,100.59601826636472
3,0,502.9244360986227
3,1,201.59355621151565
3,2,198.22926234736633
3,4,496.67981713824605
3,5,402.64264807462285
3,6,399.7196800188268
3,7,698.2255938230822
3,8,696.4932237713876
3,9,1188.1663394613395
3,10,1403.7234916540901
3,11,596.4333379431639
3,12,600.7986378654102
3,13,497.03519556935515
3,14,495.90659392912534
3,15,794.6018768030368
3,16,498.1200566834189
3,17,100.76605258788018
3,18,201.09692382051824
3,19,299.88847968589835
3,20,201.5640704280305
3,21,398.7264777117552
3,22,500.6208213858493
3,23,201.99845135380895
4,0,198.63657828358268
4,1,100.63912677489215
4,2,99.04746546451982
4,3,504.26937329153765
4,5,198.65320134264456
4,6,198.71934713991783
4,7,498.41252954279156
4,8,807.7138410161322
4,9,1006.7337913106406
4,10,499.74825928567617
4,11,198.61179261813334
4,12,199.55922925869194
4,13,100.74616418393293
4,14,198.54019118159377
4,15,498.066515715647
4,16,201.92342150264952
4,18,99.81957204231783
4,19,100.50095032717677
4,20,99.50114577502433
4,21,198.4808703925972
4,22,99.9296321482176
5,0,297.3025205822771
5,1,396.71489439152765
5,2,301.4971253005461
5,3,397.4378678605624
5,4,199.9577543682808
5,6,403.2610493160554
5,7,795.8720793340715
5,8,397.9026094087663
5,9,792.0529254839585
5,10,396.8329658818355
5,11,201.76645789254604
5,12,198.41229415372203
5,13,99.21400912728996
5,14,198.22789824246803
5,15,904.9934731450604
5,16,497.1767148690051
5,17,99.84198335242394
5,18,200.29259230454443
5,19,298.40671625955594
5,20,100.87853929292064
5,21,199.36555642263633
5,22,99.97379681279045
5,23,99.95082189669044
6,0,504.13726820298854
6,1,200.52313107413218
6,2,99.5091996686112
6,3,397.12085732606863
6,4,200.85640224417995
6,5,400.54781212279903
6,7,990.2634099009608
6,8,602.1928078642628
6,9,1895.93257274062
6,10,496.2162623977466
6,11,696.1434883523252
6,12,396.4386242178657
6,13,199.44668003582402
6,14,499.1023520678572
6,15,1386.6674765340701
6,16,1005.8392161480134
6,17,199.86652084868345
6,18,397.0000208138645
6,19,500.4320058202937
6,20,198.06259176328354
6,21,498.7022784835264
6,22,199.78615479318276
6,23,100.39762864284114
7,0,795.9468661510033
7,1,399.1917991123242
7,2,199.82625410918584
7,3,693.9706638562108
7,4,495.98373659005745
7,5,795.0868065483862
7,6,1007.2659061613163
7,8,804.7316645768528
7,9,1597.2755747931276
7,10,800.1451640737665
7,11,595.8895158176941
7,12,598.747663245861
7,13,398.4662537277357
7,14,594.1493532973032
7,15,2206.858843589887
7,16,1401.330594095889
7,17,301.1803449649012
7,18,700.036640292002
7,19,897.5673605587489
7,20,402.9221273937349
7,21,499.44015075561884
7,22,301.0511914683976
7,23,200.6171317130165
8,0,495.891403261575
8,1,200.81753649224962
8,2,99.42622330932635
8,3,698.3620824324031
8,4,804.5997859041581
8,5,401.53826103783086
8,6,604.6973352872355
8,7,807.2649121815806
8,9,2786.461768108013
8,10,1405.7714366627697
8,11,603.9594719111673
8,12,596.3677442223953
8,13,605.1807193363986
8,14,891.2806321426095
8,15,1395.0244179769702
8,16,902.4101695074991
8,17,198.65722562815475
8,18,396.912209233183
8,19,599.5006087786535
8,20,302.0722964227768
8,21,704.8704102482991
8,22,504.6171270075017
8,23,200.3352632257175
9,0,1311.6228872698819
9,1,595.91207103716
9,2,299.37958901037433
9,3,1202.5529739977558
9,4,1005.6392377735199
9,5,807.3547020826558
9,6,1886.0485890371538
9,7,1607.5601950889413
9,8,2772.657624065957
9,10,3966.9975099847284
9,11,2008.949864507689
9,12,1897.870757931427
9,13,2115.392102846417
9,14,3961.0580708978023
9,15,4432.765745653644
9,16,3898.742804783276
9,17,695.6361109384579
9,18,1807.9381482598496
9,19,2491.93626569607
9,20,1208.486871335559
9,21,2583.052249427036
9,22,1789.3277425328367
9,23,792.0760985132231
10,0,499.9193954111729
10,1,198.7510890855915
10,2,298.2453777423997
10,3,1513.3427464134093
10,4,502.2832651935011
