origin,destination,volume
0,1,97.57851112241134
0,2,100.78418253678463
0,3,522.1553883689006
0,4,206.59923472688212
0,5,300.28369724038424
0,6,520.5227061109382
0,7,792.8521750158284
0,8,514.740807752056
0,9,1243.9616290051456
0,10,516.6973755218597
0,11,192.16134783307743
0,12,511.5250804846643
0,13,310.7987594447454
0,14,514.0642830325645
0,15,515.5428464352833
0,16,389.84600408568156
0,17,101.17516642791422
0,18,309.87493937450535
0,19,295.3227319460212
0,20,102.47826673180475
0,21,390.52858251504637
0,22,307.862183196288
0,23,103.91819608378985
1,0,101.31955510865349
1,2,98.40857901156578
1,3,199.07926951961653
1,4,96.93689807677774
1,5,410.19135944791384
1,6,202.80334671488563
1,7,397.30479626930037
1,8,207.6273645396995
1,9,586.2222014973885
1,10,209.84404517785694
1,11,96.42178417061253
1,12,290.3158452154442
1,13,97.60741266752709
1,14,95.74407926047432
1,15,397.7135345242556
1,16,190.51252726150048
1,18,98.24290948945861
1,19,104.59255283313267
1,21,104.00115983030969
2,0,104.6117672072431
2,1,104.02612834876777
2,3,191.59085667970325
2,4,99.5596184617412
2,5,293.86843454960484
2,6,95.61855389136497
2,7,196.33172199710046
2,8,98.14096071126013
2,9,299.34098646161294
2,10,289.44350866616037
2,11,203.04777281221078
2,12,104.34833655606045
2,13,102.7918334904733
2,14,100.95489978816975
2,15,202.2234344435553
2,16,95.74587183504781
2,21,96.53843973008594
2,22,98.9462942266038
3,0,488.863370707447
3,1,190.35154315117882
3,2,201.50327309047972
3,4,506.63214178759176
3,5,410.30618856195275
3,6,412.1300148643037
3,7,701.9950320921737
3,8,705.4036021961925
3,9,1160.5317685891935
3,10,1369.8145100958307
3,11,622.7776562604878
3,12,601.55598362453
3,13,488.1408814720006
3,14,511.58716048283935
3,15,828.1477138971067
3,16,481.6732156092468
3,17,100.92897646638055
3,18,208.0081750209303
3,19,290.9911606578584
3,20,207.93545011388278
3,21,396.37151040317076
3,22,493.2350708559344
3,23,204.19896356905136
4,0,203.27634193300526
4,1,102.29587502002566
4,2,97.89604401678919
4,3,478.88749047319817
4,5,206.3232007720916
4,6,197.98756384317414
4,7,477.527569145032
4,8,770.3540934688352
4,9,1007.4224844502311
4,10,485.3278173059859
4,11,203.0631953712368
4,12,206.78321216006802
4,13,98.78574038872124
4,14,209.65246614481066
4,15,524.9520309466355
4,16,194.2202930494474
4,18,97.19673704765607
4,19,99.49676738352932
4,20,99.58667377595859
4,21,194.83685058052745
4,22,96.98379078971104
5,0,299.00835233860255
5,1,386.2448172900605
5,2,293.5081069161624
5,3,410.65632402661925
5,4,200.16114256142453
5,6,401.9618276228835
5,7,818.5155717067261
5,8,389.86492496364883
5,9,771.7701926649213
5,10,418.3275756212315
5,11,203.52318131979808
5,12,193.2004880692847
5,13,95.04874182253884
5,14,190.71928293868453
5,15,902.6778913553896
5,16,515.2600764202523
5,17,99.16081135535282
5,18,205.74859302281948
5,19,296.12678669193855
5,20,97.49511098830959
5,21,197.8839985177278
5,22,100.50874226209928
5,23,103.63408884773364
6,0,503.29334328287854
6,1,207.68816110546177
6,2,103.75706730419098
6,3,394.70005894971547
6,4,195.79264967354476
6,5,402.42291257133394
6,7,1041.343540917462
6,8,585.3861749601986
6,9,1830.423872783886
6,10,515.1896625709492
6,11,697.688619578273
6,12,397.7398566117037
6,13,203.8388808781889
6,14,475.2583525107147
6,15,1401.9972629429801
