origin,destination,volume
0,1,116.42954328231707
0,2,92.31465936003866
0,3,460.8065182917293
0,4,171.3892532091287
0,5,340.05287063388846
0,6,431.5615189240005
0,7,892.5402661635978
0,8,506.9451171461981
0,9,1357.2805497787829
0,10,494.3032014035109
0,11,195.5267345094498
0,12,530.998201044096
0,13,278.15725359895526
0,14,520.9706729789611
0,15,570.5362580526895
0,16,393.92896054389416
0,17,93.02441289011465
0,18,337.2145607980444
0,19,251.19487203693143
0,20,104.96360358287721
0,21,386.8994095024129
0,22,335.43491021806074
0,23,105.44184983748906
1,0,117.18561856962224
1,2,99.74494504909843
1,3,236.03454488688988
1,4,111.18947514250746
1,5,351.8476872685695
1,6,198.48553443138616
1,7,438.7592007953663
1,8,201.3298816640248
1,9,598.3474916471123
1,10,215.70470653146657
1,11,108.02803916052548
1,12,240.42727975942435
1,13,89.76361403063727
1,14,102.15770087524345
1,15,347.964262717889
1,16,226.44892160362372
1,18,84.1483385122261
1,19,91.82821551479249
1,21,103.20418527562767
2,0,104.81684566082463
2,1,109.6585482950635
2,3,215.47817397519484
2,4,102.8882635047343
2,5,252.90864257840008
2,6,86.1414671951095
2,7,198.80189045402216
2,8,115.09556324360798
2,9,350.6029608338331
2,10,355.8530067591422
2,11,214.04656090097887
2,12,84.7385581180663
2,13,81.68816350179917
2,14,85.41468326799334
2,15,182.66972934556352
2,16,80.41127479248841
2,21,106.07827596011433
2,22,105.23360872337155
3,0,411.5998890592377
3,1,187.37976470914464
3,2,160.9118445091226
3,4,508.2844134579687
3,5,437.5882762898777
3,6,348.0682051359388
3,7,574.6491117945551
3,8,584.05173291738
3,9,1428.3199581348686
3,10,1153.261560765672
3,11,480.42403540765247
3,12,662.4490269554057
3,13,456.48772560500606
3,14,561.1118404187848
3,15,810.4010564795274
3,16,511.59540714284435
3,17,80.59258507381689
3,18,210.36697855755625
3,19,248.71793975771558
3,20,198.7734276363528
3,21,355.0990947560974
3,22,531.683298354446
3,23,212.00573488832296
4,0,181.173784449301
4,1,91.84721859614838
4,2,104.28852867324862
4,3,428.07887637224167
4,5,213.32546048752462
4,6,178.1969773889922
4,7,599.0553287825588
4,8,899.4280485845112
4,9,1059.5507001016065
4,10,515.8813401299623
4,11,180.63654068358247
4,12,224.20637168869195
4,13,87.2649688346099
4,14,217.04364178922089
4,15,536.3112412326142
4,16,214.33378820232605
4,18,100.97041536071664
4,19,117.12651789594118
4,20,97.99984556617925
4,21,235.49907415074807
4,22,92.31038725732537
5,0,266.05531196490074
5,1,462.1646568786656
5,2,352.2109313498666
5,3,322.7311460280458
5,4,191.93861976103557
5,6,430.9383418717073
5,7,696.9419243047662
5,8,373.6506495419189
5,9,772.6067437113267
5,10,372.0748958807473
5,11,163.68287215039044
5,12,174.98149761938703
5,13,84.22460930442735
5,14,192.72274420489617
5,15,968.8284368357645
5,16,496.098439244204
5,17,88.08310099221508
5,18,164.9019858198738
