origin,destination,volume
0,1,109.26849094319932
0,2,119.07982449275272
0,3,501.2744411183383
0,4,170.0460508398683
0,5,254.07420637388773
0,6,484.6129926537975
0,7,919.1798131422663
0,8,475.63904709646926
0,9,1344.4254240827536
0,10,485.2901804719019
0,11,188.94807522398744
0,12,499.5480667700323
0,13,325.12468742942326
0,14,452.9907232935935
0,15,529.801175660425
0,16,386.23844279640105
0,17,94.66739572032643
0,18,292.5198197750928
0,19,351.65702437173707
0,20,92.49602676594901
0,21,384.7135871707143
0,22,328.3665476723351
0,23,84.02234712526656
1,0,108.5155491079197
1,2,95.1000873479269
1,3,189.02592866059226
1,4,83.39210647060854
1,5,331.16999565817684
1,6,238.091787049117
1,7,386.77285344858825
1,8,212.6033945898449
1,9,670.6654684863802
1,10,204.3761346645272
1,11,85.79417132348343
1,12,301.7066341609105
1,13,95.85188471006293
1,14,88.99815314788795
1,15,478.58870241068104
1,16,161.4475817938498
1,18,94.1308890194258
1,19,115.65382284908074
1,21,110.61163660515558
2,0,109.63651826477931
2,1,115.3050091094102
2,3,160.51666912774243
2,4,88.31130076696758
2,5,271.736730541576
2,6,92.25528558134857
2,7,193.1710112557317
2,8,115.29162390298211
2,9,272.38071895198544
2,10,347.4328637326908
2,11,228.74651065024696
2,12,119.77402494648763
2,13,112.73436259216277
2,14,108.06152263208885
2,15,167.37303517353038
2,16,98.54183991079533
2,21,93.2334936744802
2,22,106.63551665647574
3,0,421.4359059338121
3,1,187.01552574645032
3,2,170.47612975564093
3,4,546.3467988540103
3,5,409.1351524573331
3,6,387.3884047222974
3,7,562.2801668659602
3,8,644.3354285027532
3,9,981.8989633843561
3,10,1628.3679020656814
3,11,669.0349598590603
3,12,577.1315409904444
3,13,515.7113593008118
3,14,544.2859175988664
3,15,753.0754886848765
3,16,534.2427364623694
3,17,99.5916931617742
3,18,208.47148685270415
3,19,250.439408365648
3,20,188.94036963275755
3,21,385.5953763705037
3,22,411.42487253010813
3,23,206.05963702394368
4,0,207.83487890804162
4,1,110.41578996700667
4,2,103.93095318722236
4,3,515.3452790507143
4,5,228.99753352424125
4,6,205.83529163829346
4,7,420.5167806998219
4,8,642.507951581509
4,9,816.315735624482
4,10,412.1346323551116
4,11,207.4286566152728
4,12,198.8384668296113
4,13,109.70110337607737
4,14,211.51907071456134
4,15,413.63006743927764
4,16,207.49693112635384
4,18,86.2409896143799
4,19,106.45580110713213
4,20,99.37790514682696
4,21,172.81970441000007
4,22,84.36606386282747
5,0,354.7861477936299
5,1,456.125447319771
5,2,241.29821133967982
5,3,405.4446826199413
5,4,193.0898622019882
5,6,460.2756506173525
5,7,930.8120034079924
5,8,384.71896714543266
5,9,917.0480085722469
5,10,375.50055215958434
5,11,233.69351499325774
5,12,188.17142376960035
5,13,112.16412979219757
5,14,227.62520084855032
5,15,1079.0428799729154
5,16,585.1420657016497
5,17,114.81986381428439
5,18,211.25829501883246
5,19,329.51335079415867
5,20,108.13579872912132
5,21,173.74605208063156
5,22,95.11444765542637
5,23,109.55777182718029
6,0,564.7207506364077
6,1,183.46490790610306
6,2,111.91733289460308
6,3,425.0393193419474
6,4,238.96202065336632
6,5,467.6130959043879
6,7,831.8365578174318
6,8,561.047941253518
6,9,1750.4439499254156
6,10,516.8091783604265
6,11,711.1254118861183
6,12,466.6203764817183
6,13,204.10755409328112
6,14,450.84704156970184
6,15,1295.6562649701648
6,16,1103.44248161992
6,17,180.34197178261275
6,18,350.53752314942875
6,19,549.9753207954254
6,20,161.12888726033276
6,21,410.40476608462717
6,22,189.2698293007439
6,23,84.55587785825067
7,0,812.0927643366466
7,1,479.581879282755
7,2,187.54874408179373
7,3,609.2289928234528
7,4,559.1127293954322
7,5,913.4930909794612
7,6,951.9524148865332
7,8,783.8691682224861
7,9,1680.4500515958484
7,10,680.8921245234792
7,11,684.2817862183905
7,12,674.4606580130755
7,13,352.0137658565712
7,14,516.2452637974824
7,15,2209.1634743602194
7,16,1646.2847691651143
7,17,339.6133247157892
7,18,685.7612746907557
7,19,1040.9419579686657
7,20,347.1014834763979
7,21,561.5670105834337
7,22,296.30192728819543
7,23,167.46675821821324
8,0,573.2987412711217
8,1,232.68609026353485
8,2,80.8008181108565
8,3,713.9989490711814
8,4,835.9846019223594
8,5,386.298224745841
8,6,633.5930387018618
8,7,783.1550374491828
8,9,2675.8725798479936
8,10,1254.390772438045
8,11,598.1758777390017
8,12,485.22908110166634
8,13,650.497998084277
8,14,1026.5624873423026
8,15,1564.6944439368297
8,16,750.3668236285205
8,17,203.9590808535971
8,18,372.19033361253196
8,19,702.7341113085555
8,20,241.73105069579705
8,21,591.2536062522161
8,22,416.0113177919098
8,23,162.12801613677615
9,0,1256.4935779715438
9,1,669.8910811746358
9,2,312.7582122413142
9,3,1173.7459474842487
9,4,941.3791616611853
9,5,738.928232202441
9,6,1598.3107891843108
9,7,1452.4214021764528
9,8,2944.709321101756
9,10,3979.7735593314915
9,11,1672.6496836511099
9,12,1966.5938863687547
9,13,2268.982567098696
9,14,4043.5007960230014
9,15,3688.1881687381583
9,16,3538.1434183245915
9,17,704.9956079408807
9,18,1785.6740043708885
9,19,2943.550933011657
9,20,1322.549555044022
9,21,2638.966450938858
9,22,1760.3541534147237
9,23,816.4840285991028
10,0,445.9429710893197
10,1,213.29597518235929
10,2,356.1569696437052
10,3,1589.8384844021111
10,4,437.54708597190574
10,5,360.26721656859536
10,6,413.5880298624872
10,7,739.3975176375187
10,8,1477.509580202236
10,9,4017.946755667055
10,11,1369.5677210575172
10,12,827.2161317392025
10,13,1704.0832497495537
10,14,1488.430750807543
10,15,1323.7017029544315
10,16,896.5991985883022
10,17,100.96147182302443
10,18,422.9658681965579
10,19,702.9147576695689
10,20,326.7729110266991
10,21,1001.1124350953465
10,22,1365.9827744122767
10,23,615.829835684638
11,0,186.22996686532778
11,1,104.96550945663274
11,2,223.9503181508329
11,3,524.136036913168
11,4,232.39259376720986
11,5,171.50067873963772
11,6,792.3224596754238
11,7,564.5679531090025
11,8,663.3009119832715
11,9,2161.5894359711783
11,10,1170.0939276510753
11,12,1389.1454499288889
11,13,652.7734909872746
11,14,704.3235138590875
11,15,714.2122737729123
11,16,489.910964169309
11,17,198.2140773697717
11,18,272.21541956680164
11,19,392.0214121358483
11,20,241.63507757672045
11,21,598.5310089781132
11,22,624.0971513830093
11,23,580.0496745399141
12,0,598.7412765982407
12,1,287.05086946105183
12,2,81.45177873809305
12,3,480.16966706698963
12,4,180.02432266035416
12,5,163.70884903735381
12,6,335.8415096517847
12,7,639.5911172490968
12,8,608.3110429048664
12,9,1848.6594847647598
12,10,1152.3662346361193
12,11,1543.5170250249619
12,13,641.6809343985057
12,14,696.5164172724876
12,15,582.7789180159966
12,16,481.8286076014933
12,17,107.95945303199998
12,18,331.1723488246967
12,19,586.791245722
12,20,660.5935033957546
12,21,1395.8044308521007
12,22,895.7669609180922
12,23,688.6015547410183
13,0,359.3575017968054
13,1,84.18881204628296
13,2,82.55347876505643
13,3,433.12208374825167
13,4,85.2721302664674
13,5,116.14863664936712
13,6,222.09199653824703
13,7,332.5780246127696
13,8,644.3760922091773
13,9,2355.2487880493354
13,10,1540.231605291168
13,11,808.705415870231
13,12,498.1161689059871
13,14,1351.21474677784
13,15,578.8409683830956
13,16,654.9247513004783
13,17,90.66823161649211
13,18,278.3881943669535
13,19,505.4501797501244
13,20,426.7385625407397
13,21,1025.5854040171573
13,22,1041.6513386168333
13,23,392.5362675735781
14,0,453.8048591294881
14,1,116.19880811148661
14,2,87.99674470323235
14,3,510.9907215722631
14,4,207.96934431238094
14,5,186.8440559093011
14,6,523.0896837640964
14,7,656.1421361010554
14,8,1186.6278685068366
14,9,4283.256253179948
14,10,1462.4030344942373
14,11,728.5758212956771
14,12,731.0605771269502
14,13,1502.5266350346237
14,15,1047.3482157290023
14,16,1646.2294813515446
14,17,228.2048804005277
14,18,879.2022819349626
14,19,1080.9241721104834
14,20,800.1392249070009
14,21,2520.2705075489325
14,22,837.5493281678281
14,23,395.0979858017523
15,0,450.7867196917568
15,1,401.3444182281568
15,2,176.25865511819052
15,3,652.6769590000849
15,4,518.1857104290152
15,5,1067.128248275376
15,6,1186.2729172448305
15,7,2608.5039326585825
15,8,1621.9884199913024
15,9,5136.075330203982
15,10,1206.9155278853934
15,11,637.6268472452783
15,12,712.3644579889688
15,13,801.5877239744771
15,14,1430.074685234318
15,16,2979.5993610612672
15,17,440.9352094799203
15,18,1494.657461228475
15,19,1754.693939630542
15,20,489.7043948201719
15,21,1311.695842506322
15,22,525.5664256935842
15,23,339.7885077596215
16,0,373.1549549078792
16,1,226.6876782383997
16,2,94.1794793012765
16,3,482.351018361236
16,4,194.89470914366248
16,5,520.5563643482304
16,6,801.0347973526763
16,7,1481.2255688781777
16,8,778.1780485055209
16,9,3511.001635380983
16,10,1165.3697730623937
16,11,603.3748429902785
16,12,447.63704777136417
16,13,813.4476841866604
16,14,1428.2953887413044
16,15,2697.3888081981186
16,17,553.8637521385126
16,18,1517.4026838371537
16,19,1555.7667476877325
16,20,489.344073921075
16,21,1924.0122103246404
16,22,647.3212002437466
16,23,241.3188896610842
17,0,80.2774736692158
17,3,80.72269528256733
17,5,89.00101372082749
17,6,232.90192606699742
17,7,309.46256388678245
17,8,232.38662148957866
17,9,637.049358114012
17,10,237.50118812762864
17,11,223.49437945810644
17,12,110.50612362474929
17,13,84.53945492890682
17,14,199.93673861233933
17,15,552.2631687272541
17,16,533.8138114315545
17,18,338.0478025573313
17,19,371.86151274611285
17,20,94.4939148297533
17,21,329.2853737769472
17,22,114.61761462916033
18,0,254.1057330585
18,1,81.40577354095164
18,3,228.5332022636627
18,4,96.9528048022537
18,5,169.4636640372139
18,6,335.3627509089324
18,7,581.3233913418467
18,8,409.23812728515577
18,9,2024.4811523589308
18,10,402.8096110098158
18,11,287.85407617585764
18,12,350.85973766201266
18,13,351.7060902817094
18,14,649.1585910681398
18,15,1079.6737027788884
18,16,1841.6330618923948
18,17,337.6731649929455
18,19,1064.0196214165683
18,20,334.9533584456907
18,21,1178.32169596778
18,22,351.6288887192167
18,23,116.5797046261447
19,0,243.67490305437073
19,1,103.69928822203165
19,3,271.2971034953608
19,4,113.92606486745231
19,5,269.0304991032527
19,6,478.6831009315965
19,7,790.0579387290833
19,8,584.5965828206116
19,9,2143.1633903625666
19,10,561.4237229297139
19,11,504.6301316926005
19,12,523.2663302126871
19,13,450.8217563474268
19,14,1278.3795867770916
19,15,1902.9923609184407
19,16,1749.1642916169665
19,17,436.6191884952833
19,18,1304.0317582759344
19,20,1108.0637951926085
19,21,2810.06234332924
19,22,727.2594564865582
19,23,360.1412279483586
20,0,92.17117530691677
20,3,236.79567571241304
20,4,105.52915542840576
20,5,111.00335300807616
20,6,166.7820389163965
20,7,380.4029183634708
20,8,284.89888850286985
20,9,997.8237744230734
20,10,397.7069793669745
20,11,308.4677499787426
20,12,556.7336335414565
20,13,334.0100091403422
20,14,846.6285182447116
20,15,622.0456466750121
20,16,561.1742201912466
20,17,100.98343073478375
20,18,396.3172166382767
20,19,1395.9822531966015
20,21,1931.0285904724517
20,22,596.6866486621733
20,23,559.0495833053923
21,0,452.4463016387707
21,1,89.87239318439715
21,2,117.74882513969094
21,3,396.62394744771376
21,4,234.20290581583845
21,5,181.23777646283463
21,6,486.90059954491124
21,7,498.26946431167863
21,8,696.584052684731
21,9,2131.003103510838
21,10,1180.2280396927347
21,11,589.7170647125713
21,12,1398.9434583049272
21,13,960.1490515489535
21,14,2681.4659815362147
21,15,1404.3141084071751
21,16,2020.5050165770774
21,17,315.4215741966635
21,18,1354.4521725750346
21,19,2470.0784432859655
21,20,2051.262042321587
21,22,1852.2152876144835
21,23,1233.3073826453465
22,0,311.77573530520357
22,2,81.48596648613116
22,3,416.32730578022205
22,4,88.87739852474041
22,5,110.09081794197846
22,6,217.07634925763622
22,7,356.0511727997983
22,8,550.972459132154
22,9,2026.9092988545112
22,10,1233.3448563115755
22,11,825.7715183178916
22,12,788.5063611426484
22,13,1075.6777136951778
22,14,822.323230890038
22,15,583.6840288123597
22,16,592.7652456688382
22,17,109.4689961751372
22,18,349.6994203900686
22,19,636.7220916056216
22,20,789.460415744061
22,21,1883.73332213725
22,23,564.2452378819565
23,0,83.12069092038399
23,3,161.90103528521723
23,5,95.68640762603037
23,6,111.88951735667831
23,7,200.99639919225095
23,8,235.71134129008576
23,9,755.3229129061795
23,10,701.1950319487881
23,11,411.95566243685323
23,12,769.7863225954585
23,13,328.1281498125963
23,14,437.5947920248057
23,15,290.88402945394716
23,16,279.8305383017461
23,18,86.89512180305643
23,19,364.3765605443389
23,20,555.2160755023971
23,21,1197.5106139707848
23,22,798.9851190030504
